MB_CODE_2021,MB_CATEGORY_NAME_2021,AREA_ALBERS_SQKM,Dwelling,Person,State,
50006120000,Residential,0.0585,51,129,5,
50006130000,Residential,0.0425,44,97,5,
50006140000,Residential,0.0258,29,70,5,
50006150000,Residential,0.0366,41,98,5,
50006160000,Parkland,0.0078,0,0,5,
50006170000,Residential,0.0407,34,87,5,
50006182000,Residential,0.0289,39,116,5,
50006183000,Residential,0.0155,22,69,5,
50006190000,Residential,0.1945,50,151,5,
50006201000,Residential,0.0884,29,76,5,
50006202000,Residential,0.0604,26,60,5,
50006210000,Residential,0.117,45,110,5,
50006220000,Parkland,0.0238,0,0,5,
50006230000,Residential,0.1609,50,136,5,
50006240000,Residential,0.0526,74,239,5,
50006250000,Parkland,0.0112,0,0,5,
50006260000,Residential,0.032,41,86,5,
50006270000,Residential,0.0347,43,105,5,
50006280000,Residential,0.0354,38,87,5,
50006290000,Residential,0.0467,37,89,5,
50006300000,Residential,0.0289,28,67,5,
50006310000,Residential,0.0731,69,137,5,
50006320000,Residential,0.1693,39,109,5,
50006330000,Residential,0.1766,49,97,5,
50006340000,Residential,0.031,36,95,5,
50006350000,Residential,0.0894,58,135,5,
50006360000,Residential,0.0739,32,82,5,
50006370000,Residential,0.0373,35,94,5,
50006380000,Residential,0.0461,41,103,5,
50006390000,Parkland,0.0098,0,0,5,
50006410000,Residential,0.0408,40,136,5,
50006420000,Residential,0.0445,42,87,5,
50006430000,Parkland,0.0247,0,0,5,
50006440000,Parkland,0.0131,0,0,5,
50006450000,Residential,0.0282,30,69,5,
50006460000,Parkland,0.0082,0,0,5,
50006470000,Residential,0.0587,34,81,5,
50006480000,Residential,0.0367,40,87,5,
50006500000,Residential,0.0312,30,65,5,
50006510000,Parkland,0.0151,0,0,5,
50006520000,Parkland,0.0078,0,0,5,
50006541000,Residential,0.0881,31,90,5,
50006550000,Residential,0.383,32,94,5,
50006570000,Residential,0.0278,24,52,5,
50006580000,Residential,0.026,25,56,5,
50006590000,Residential,0.0668,56,130,5,
50006600000,Residential,0.3256,45,131,5,
50006610000,Residential,0.1342,40,120,5,
50006620000,Parkland,0.2553,0,0,5,
50006630000,Parkland,0.174,4,7,5,
50006640000,Parkland,0.1042,0,0,5,
50006650000,Residential,0.2752,52,147,5,
50006661000,Commercial,0.05,0,0,5,
50006662000,Commercial,0.0343,0,5,5,
50006663000,Commercial,0.0326,0,0,5,
50006664000,Commercial,0.0512,0,0,5,
50006680000,Industrial,0.1002,0,0,5,
50006690000,Parkland,0.2436,0,0,5,
50006700000,Residential,0.0482,49,134,5,
50006710000,Residential,0.0303,34,60,5,
50006720000,Residential,0.0387,37,89,5,
50006730000,Residential,0.0417,50,148,5,
50006740000,Residential,0.0301,32,70,5,
50006750000,Education,0.048,0,0,5,
50006760000,Residential,0.0774,52,130,5,
50006770000,Residential,0.0578,44,101,5,
50006780000,Residential,0.1198,45,107,5,
50006790000,Residential,0.0377,69,88,5,
50006800000,Education,0.1134,0,0,5,
50006810000,Residential,0.0555,51,111,5,
50006820000,Residential,0.0406,44,97,5,
50006830000,Education,0.0335,0,0,5,
50006850000,Residential,0.0774,49,108,5,
50006860000,Education,0.0143,0,0,5,
50006870000,Residential,0.052,53,154,5,
50006880000,Residential,0.046,49,122,5,
50006890000,Residential,0.0538,58,115,5,
50006900000,Residential,0.0116,28,44,5,
50006910000,Residential,0.0113,29,34,5,
50006920000,Parkland,0.048,0,0,5,
50006940000,Parkland,0.0461,0,0,5,
50006950000,Parkland,0.0124,0,0,5,
50006970000,Parkland,0.022,0,0,5,
50006980000,Parkland,0.005,0,0,5,
50006991000,Residential,0.0582,51,111,5,
50006992000,Residential,0.0252,80,160,5,
50007000000,Parkland,0.0074,0,0,5,
50007010000,Education,0.1112,0,0,5,
50007020000,Residential,0.0307,31,66,5,
50007030000,Parkland,0.009,0,0,5,
50007040000,Parkland,0.0399,0,0,5,
50007050000,Parkland,0.008,0,0,5,
50007060000,Parkland,0.0721,0,0,5,
50007070000,Education,0.0499,0,0,5,
50007080000,Residential,0.0537,46,117,5,
50007090000,Parkland,0.4648,0,0,5,
50007100000,Residential,0.1862,44,114,5,
50007110000,Residential,0.0592,61,140,5,
50007120000,Residential,0.0323,37,78,5,
50007130000,Residential,0.0497,54,133,5,
50007140000,Residential,0.0358,37,86,5,
50007150000,Parkland,0.0104,0,0,5,
50007160000,Residential,0.0312,40,80,5,
50007180000,Residential,0.0413,49,106,5,
50007190000,Residential,0.0454,50,96,5,
50007200000,Residential,0.0398,38,97,5,
50007210000,Residential,0.032,29,79,5,
50007220000,Residential,0.0675,50,126,5,
50007230000,Parkland,0.0199,0,0,5,
50007240000,Residential,0.0497,50,90,5,
50007250000,Residential,0.0332,35,70,5,
50007261000,Residential,0.0278,60,94,5,
50007270000,Residential,0.0274,36,66,5,
50007281000,Residential,0.0292,25,67,5,
50007282000,Residential,0.0264,19,47,5,
50007290000,Residential,0.0678,62,164,5,
50007300000,Residential,0.0686,73,187,5,
50007310000,Residential,0.096,30,74,5,
50007320000,Residential,0.1224,42,107,5,
50007330000,Parkland,0.0077,0,0,5,
50007340000,Parkland,0.0211,0,0,5,
50007350000,Residential,0.1525,52,130,5,
50007360000,Residential,0.0332,41,146,5,
50007370000,Residential,0.0536,34,64,5,
50007380000,Residential,0.0567,55,104,5,
50007390000,Residential,0.0364,26,66,5,
50007400000,Residential,0.1672,44,143,5,
50007410000,Residential,0.1459,54,141,5,
50007421000,Residential,0.0288,36,109,5,
50007422000,Residential,0.0485,52,149,5,
50007423000,Residential,0.0341,34,109,5,
50007430000,Residential,0.0735,33,81,5,
50007450000,Residential,0.0839,51,124,5,
50007460000,Residential,0.2358,38,130,5,
50007470000,Parkland,0.0076,0,0,5,
50007480000,Residential,0.049,41,113,5,
50007490000,Parkland,0.0061,0,0,5,
50007500000,Residential,0.0651,61,152,5,
50007510000,Residential,0.0543,54,141,5,
50007520000,Residential,0.0455,49,93,5,
50007530000,Residential,0.0315,30,106,5,
50007540000,Residential,0.0545,42,85,5,
50007550000,Residential,0.0312,34,63,5,
50007561000,Residential,0.0333,29,72,5,
50007562000,Residential,0.0132,15,25,5,
50007570000,Residential,0.0496,39,88,5,
50007580000,Residential,0.1323,58,130,5,
50007590000,Residential,0.0774,51,100,5,
50007610000,Parkland,0.0189,0,0,5,
50007630000,Residential,0.0679,53,115,5,
50007640000,Residential,0.0284,30,72,5,
50007650000,Residential,0.0603,35,90,5,
50007660000,Parkland,0.0132,0,0,5,
50007670000,Residential,0.1264,43,119,5,
50007680000,Residential,0.0986,43,100,5,
50007691000,Residential,0.1853,52,151,5,
50007692000,Residential,0.1085,200,250,5,
50007700000,Residential,0.0393,43,101,5,
50007710000,Residential,0.0333,39,108,5,
50007720000,Residential,0.0413,38,92,5,
50007730000,Residential,0.0409,39,112,5,
50007740000,Residential,0.025,39,70,5,
50007750000,Parkland,0.0326,0,0,5,
50007760000,Parkland,0.0548,0,0,5,
50007780000,Residential,0.6523,57,145,5,
50007790000,Industrial,0.0483,7,10,5,
50007800000,Residential,0.0897,47,120,5,
50007810000,Residential,0.1004,38,78,5,
50007820000,Residential,0.0465,30,60,5,
50007830000,Residential,0.0721,53,83,5,
50007840000,Parkland,0.0923,0,0,5,
50007850000,Residential,0.0898,77,147,5,
50007870000,Parkland,0.1245,0,0,5,
50007880000,Residential,0.0653,52,149,5,
50007890000,Parkland,0.0618,0,0,5,
50007900000,Parkland,0.0167,0,0,5,
50007910000,Parkland,0.0851,0,0,5,
50007920000,Residential,0.0364,45,112,5,
50007930000,Education,0.0468,0,0,5,
50007940000,Residential,0.03,32,46,5,
50007950000,Education,0.2653,0,0,5,
50007970000,Residential,0.0375,37,94,5,
50007980000,Residential,0.0552,52,130,5,
50007990000,Residential,0.0281,31,53,5,
50008000000,Residential,0.0351,33,80,5,
50008010000,Residential,0.0499,45,100,5,
50008030000,Residential,0.0332,29,76,5,
50008040000,Residential,0.0429,52,100,5,
50008050000,Residential,0.0559,48,113,5,
50008060000,Residential,0.0357,34,90,5,
50008070000,Residential,0.0431,50,131,5,
50008080000,Residential,0.0353,28,68,5,
50008090000,Residential,0.0167,46,73,5,
50008100000,Residential,0.0672,66,115,5,
50008110000,Residential,0.0432,42,76,5,
50008120000,Residential,0.0504,59,104,5,
50008130000,Residential,0.04,46,124,5,
50008140000,Residential,0.034,33,100,5,
50008150000,Residential,0.0352,38,86,5,
50008181000,Residential,0.192,67,235,5,
50008182000,Residential,0.1861,68,212,5,
50008183000,Residential,0.1145,39,151,5,
50008190000,Residential,0.0922,33,91,5,
50008200000,Residential,0.0917,27,90,5,
50008210000,Residential,0.1276,38,96,5,
50008220000,Residential,0.0865,36,77,5,
50008230000,Residential,0.1566,55,130,5,
50008240000,Residential,0.2062,43,94,5,
50008250000,Residential,0.2576,49,108,5,
50008260000,Parkland,0.058,0,0,5,
50008270000,Residential,0.0453,57,169,5,
50008280000,Residential,0.0564,49,136,5,
50008290000,Residential,0.037,28,84,5,
50008300000,Residential,0.0513,47,130,5,
50008320000,Residential,0.0348,27,73,5,
50008330000,Residential,0.0409,54,132,5,
50008351000,Residential,0.0717,47,146,5,
50008360000,Residential,0.0687,63,147,5,
50008370000,Residential,0.0484,54,131,5,
50008380000,Residential,0.0326,34,100,5,
50008390000,Residential,0.0232,31,89,5,
50008400000,Residential,0.0846,51,142,5,
50008410000,Residential,0.0566,53,128,5,
50008420000,Residential,0.0424,36,69,5,
50008430000,Residential,0.0453,40,111,5,
50008440000,Residential,0.0475,48,149,5,
50008460000,Residential,0.0419,56,92,5,
50008470000,Residential,0.0074,16,21,5,
50008480000,Residential,0.0407,42,99,5,
50008490000,Residential,0.025,25,56,5,
50008510000,Residential,0.0957,39,99,5,
50008520000,Residential,0.0502,40,97,5,
50008530000,Residential,0.0619,37,89,5,
50008540000,Residential,0.1495,35,82,5,
50008550000,Residential,0.1267,46,136,5,
50008560000,Residential,0.1101,75,200,5,
50008570000,Residential,0.0482,44,100,5,
50008580000,Residential,0.0395,44,95,5,
50008600000,Residential,0.1045,37,123,5,
50008610000,Parkland,0.0073,0,0,5,
50008620000,Residential,0.0859,25,75,5,
50008630000,Residential,0.0308,35,84,5,
50008640000,Parkland,0.021,0,0,5,
50008650000,Residential,0.0325,38,98,5,
50008660000,Residential,0.9232,39,104,5,
50008670000,Residential,2.152,51,142,5,
50008680000,Residential,0.732,25,57,5,
50008690000,Residential,0.7717,27,58,5,
50008700000,Residential,1.428,40,98,5,
50008720000,Residential,0.4659,52,151,5,
50008730000,Residential,0.188,40,133,5,
50008740000,Residential,0.2375,37,90,5,
50008751000,Industrial,0.0813,4,12,5,
50008752000,Industrial,0.0994,0,4,5,
50008753000,Industrial,0.0859,0,4,5,
50008761000,Industrial,0.0361,0,0,5,
50008762000,Industrial,0.0418,0,0,5,
50008763000,Industrial,0.0282,0,0,5,
50008770000,Residential,0.0598,39,113,5,
50008781000,Commercial,0.0309,9,6,5,
50008782000,Commercial,0.0333,0,0,5,
50008790000,Residential,0.074,59,131,5,
50008800000,Residential,0.0482,41,80,5,
50008810000,Parkland,0.0218,0,0,5,
50008820000,Residential,0.0489,44,98,5,
50008830000,Residential,0.0503,51,119,5,
50008840000,Residential,0.0536,51,140,5,
50008850000,Residential,0.0517,61,113,5,
50008860000,Residential,0.0495,55,116,5,
50008870000,Residential,0.0438,41,94,5,
50008880000,Residential,0.0496,48,93,5,
50008890000,Residential,0.0307,62,102,5,
50008900000,Residential,0.0662,45,91,5,
50008910000,Residential,0.0628,58,141,5,
50008920000,Residential,0.0536,54,131,5,
50008930000,Residential,0.0478,48,120,5,
50008940000,Residential,0.1136,43,112,5,
50008951000,Residential,0.0547,21,49,5,
50008952000,Residential,0.0877,32,92,5,
50008960000,Residential,0.1017,46,126,5,
50008971000,Residential,0.0552,18,54,5,
50008972000,Residential,0.0699,26,73,5,
50008980000,Residential,0.1584,46,109,5,
50008991000,Residential,0.0419,35,107,5,
50008992000,Residential,0.028,32,109,5,
50009000000,Residential,0.0343,33,98,5,
50009010000,Residential,0.029,33,81,5,
50009020000,Residential,0.0458,54,116,5,
50009030000,Residential,0.0315,36,109,5,
50009040000,Residential,0.0479,34,96,5,
50009050000,Residential,0.0746,72,187,5,
50009060000,Residential,0.0547,47,104,5,
50009070000,Residential,0.0518,55,109,5,
50009080000,Residential,0.053,57,142,5,
50009090000,Residential,0.0473,46,106,5,
50009100000,Residential,0.0354,32,73,5,
50009110000,Residential,0.0457,46,104,5,
50009120000,Residential,0.0684,35,68,5,
50009130000,Residential,0.0606,42,93,5,
50009140000,Residential,0.1036,38,100,5,
50009150000,Residential,0.0348,44,121,5,
50009160000,Residential,0.0331,33,90,5,
50009170000,Residential,0.0286,40,104,5,
50009180000,Residential,0.1309,69,152,5,
50009190000,Residential,0.0515,41,85,5,
50009200000,Parkland,0.0337,0,0,5,
50009211000,Residential,0.0269,28,52,5,
50009212000,Residential,0.0161,28,45,5,
50009220000,Residential,0.024,41,49,5,
50009230000,Residential,0.0372,39,91,5,
50009240000,Residential,0.0726,61,112,5,
50009250000,Residential,0.0462,42,62,5,
50009261000,Residential,0.0353,38,88,5,
50009262000,Residential,0.0158,13,34,5,
50009270000,Residential,0.0538,43,85,5,
50009280000,Residential,0.068,76,171,5,
50009290000,Residential,0.0834,33,87,5,
50009300000,Residential,0.0613,39,83,5,
50009310000,Residential,0.0843,49,108,5,
50009320000,Residential,0.1616,46,106,5,
50009330000,Residential,0.0837,53,140,5,
50009341000,Residential,0.0298,24,63,5,
50009342000,Residential,0.0337,34,99,5,
50009343000,Residential,0.0272,72,129,5,
50009350000,Residential,0.0323,36,55,5,
50009360000,Residential,0.0894,57,127,5,
50009370000,Residential,0.229,56,154,5,
50009380000,Residential,0.0558,58,129,5,
50009390000,Residential,0.0384,50,91,5,
50009400000,Residential,0.0574,50,119,5,
50009410000,Residential,0.021,21,46,5,
50009420000,Residential,0.0512,50,117,5,
50009430000,Residential,0.9077,27,62,5,
50009440000,Residential,1.4409,44,124,5,
50009452000,Residential,0.4157,36,103,5,
50009471000,Industrial,0.353,0,0,5,
50009472000,Industrial,0.0704,0,4,5,
50009473000,Industrial,0.0945,0,5,5,
50009481000,Industrial,0.0691,0,0,5,
50009482000,Industrial,0.021,0,0,5,
50009490000,Other,3.5213,16,36,5,
50009500000,Residential,0.3083,37,117,5,
50009510000,Residential,0.0837,63,146,5,
50009520000,Residential,0.04,37,99,5,
50009530000,Residential,0.0321,37,88,5,
50009540000,Residential,0.0397,50,105,5,
50009550000,Residential,0.0399,44,103,5,
50009560000,Residential,0.0657,59,125,5,
50009571000,Residential,0.0294,33,74,5,
50009572000,Residential,0.0269,21,68,5,
50009580000,Residential,0.0465,46,112,5,
50009590000,Residential,0.0347,39,78,5,
50009600000,Residential,0.0885,103,142,5,
50009610000,Residential,0.0731,46,153,5,
50009620000,Residential,0.0273,29,62,5,
50009630000,Residential,0.0462,49,107,5,
50009640000,Residential,0.0373,45,76,5,
50009650000,Residential,0.0365,44,94,5,
50009670000,Residential,0.0573,57,121,5,
50009680000,Residential,0.0466,46,89,5,
50009690000,Residential,0.0505,46,117,5,
50009700000,Commercial,0.0897,0,0,5,
50009710000,Residential,0.0591,55,158,5,
50009720000,Residential,0.0576,54,144,5,
50009730000,Residential,0.0442,40,107,5,
50009740000,Residential,0.0402,41,99,5,
50009751000,Residential,0.078,25,57,5,
50009752000,Residential,0.0971,32,66,5,
50009760000,Residential,0.0267,27,67,5,
50009770000,Residential,0.0505,54,138,5,
50009780000,Residential,0.0361,42,85,5,
50009790000,Residential,0.0255,25,73,5,
50009800000,Residential,0.0372,35,78,5,
50009810000,Residential,0.0535,48,111,5,
50009821000,Residential,0.1741,9,30,5,
50009822000,Residential,0.4321,33,66,5,
50009830000,Residential,0.0358,22,75,5,
50009840000,Residential,0.0432,38,96,5,
50009850000,Residential,0.0616,54,132,5,
50009860000,Residential,0.147,56,146,5,
50009870000,Residential,0.0469,37,76,5,
50009890000,Residential,0.3389,72,216,5,
50009901000,Residential,0.0995,161,241,5,
50009902000,Residential,0.0306,31,55,5,
50009910000,Residential,0.071,60,134,5,
50009930000,Parkland,0.0125,0,0,5,
50009940000,Residential,0.0533,46,86,5,
50009950000,Residential,0.0225,30,54,5,
50009960000,Residential,0.0539,45,111,5,
50009970000,Residential,0.0631,55,125,5,
50009980000,Residential,0.0508,57,111,5,
50009990000,Residential,2.0851,33,77,5,
50010000000,Residential,0.6342,34,102,5,
50010010000,Parkland,0.0203,0,0,5,
50010021000,Residential,0.102,34,74,5,
50010022000,Residential,0.045,24,60,5,
50010030000,Residential,0.0465,51,117,5,
50010040000,Residential,0.0384,39,91,5,
50010050000,Residential,0.0412,42,113,5,
50010060000,Residential,0.0495,52,119,5,
50010070000,Residential,0.0529,36,108,5,
50010080000,Residential,0.0631,56,117,5,
50010090000,Residential,0.0494,47,104,5,
50010100000,Residential,0.0292,32,56,5,
50010120000,Residential,0.019,49,74,5,
50010130000,Residential,0.0467,46,129,5,
50010140000,Residential,0.0582,50,122,5,
50010160000,Residential,0.0405,42,119,5,
50010170000,Residential,0.0464,50,115,5,
50010180000,Residential,0.0484,39,107,5,
50010190000,Residential,0.0671,75,229,5,
50010200000,Residential,0.0383,43,93,5,
50010210000,Residential,0.0267,27,106,5,
50010220000,Residential,0.0479,48,100,5,
50010230000,Residential,0.0428,41,140,5,
50010240000,Residential,0.0403,37,86,5,
50010250000,Residential,0.0961,53,144,5,
50010260000,Residential,0.083,43,92,5,
50010270000,Residential,0.0628,50,129,5,
50010280000,Residential,0.1251,45,128,5,
50010290000,Residential,0.0223,21,40,5,
50010300000,Residential,0.0503,29,77,5,
50010311000,Industrial,0.0363,0,0,5,
50010312000,Industrial,0.0269,0,0,5,
50010313000,Industrial,0.1181,0,0,5,
50010320000,Residential,0.0818,38,105,5,
50010340000,Residential,0.0471,53,135,5,
50010360000,Residential,0.0319,22,57,5,
50010371000,Residential,0.7551,35,88,5,
50010372000,Parkland,0.2674,0,0,5,
50010373000,Parkland,0.3447,0,0,5,
50010380000,Parkland,0.0896,0,0,5,
50010400000,Residential,0.0342,34,71,5,
50010410000,Residential,0.0584,60,147,5,
50010420000,Residential,0.034,35,89,5,
50010430000,Residential,0.0355,37,87,5,
50010440000,Residential,0.0504,67,150,5,
50010450000,Residential,0.0519,54,129,5,
50010460000,Residential,0.0338,40,111,5,
50010470000,Residential,0.0255,31,85,5,
50010490000,Residential,0.0721,81,182,5,
50010510000,Residential,0.0853,35,93,5,
50010520000,Residential,0.0497,72,136,5,
50010531000,Residential,0.4258,21,59,5,
50010532000,Residential,0.1692,8,34,5,
50010540000,Residential,0.4548,25,56,5,
50010552000,Residential,0.0625,63,120,5,
50010560000,Industrial,0.0658,16,29,5,
50010571000,Industrial,0.0768,0,0,5,
50010572000,Industrial,0.0563,0,0,5,
50010580000,Residential,0.0366,35,105,5,
50010590000,Residential,0.0668,61,130,5,
50010610000,Residential,1.6499,54,132,5,
50010620000,Residential,0.0178,21,57,5,
50010641000,Residential,0.0257,35,101,5,
50010642000,Residential,0.048,71,225,5,
50010643000,Residential,0.0772,48,172,5,
50010644000,Parkland,0.059,0,0,5,
50010645000,Residential,0.0239,36,92,5,
50010646000,Residential,0.0527,58,157,5,
50010647000,Residential,0.0411,49,168,5,
50010648000,Residential,0.0189,20,84,5,
50010649000,Residential,0.0328,27,119,5,
50010670000,Residential,0.164,47,126,5,
50010690000,Residential,0.0626,55,87,5,
50010700000,Residential,0.2291,39,104,5,
50010710000,Residential,0.0527,34,76,5,
50010721000,Residential,0.0881,20,67,5,
50010722000,Residential,0.2057,48,155,5,
50010723000,Parkland,0.0762,0,0,5,
50010724000,Residential,0.2913,45,155,5,
50010725000,Residential,0.1338,30,90,5,
50010726000,Residential,0.1026,27,78,5,
50010727000,Residential,0.2162,43,144,5,
50010730000,Residential,0.2567,54,159,5,
50010740000,Residential,0.0577,44,98,5,
50010750000,Residential,0.0238,32,42,5,
50010760000,Residential,0.0499,11,9,5,
50010770000,Residential,0.0509,40,90,5,
50010780000,Residential,0.051,48,98,5,
50010791000,Commercial,0.0523,3,6,5,
50010792000,Residential,0.0252,15,32,5,
50010800000,Residential,1.0246,42,99,5,
50010810000,Residential,0.0732,29,81,5,
50010820000,Residential,0.0831,31,67,5,
50010831000,Residential,0.1942,16,27,5,
50010832000,Residential,0.1846,22,95,5,
50010840000,Residential,0.0583,30,40,5,
50010850000,Residential,0.0488,54,77,5,
50010870000,Residential,0.0411,28,60,5,
50010880000,Residential,0.0623,44,84,5,
50010890000,Residential,0.0723,51,105,5,
50010900000,Residential,0.0406,36,65,5,
50010910000,Residential,0.0404,46,113,5,
50010920000,Residential,0.0426,38,95,5,
50010930000,Residential,0.018,15,40,5,
50010940000,Residential,0.0308,64,80,5,
50010950000,Residential,0.0183,37,47,5,
50010960000,Residential,0.0315,61,85,5,
